time,value
2021-08-01 00:00:00,0.6162097013333334
2021-08-01 00:30:00,0.5686666006666666
2021-08-01 01:00:00,0.5450942703333334
2021-08-01 01:30:00,0.4993477846666667
2021-08-01 02:00:00,0.4745519573333333
2021-08-01 02:30:00,0.475153826
2021-08-01 03:00:00,0.4672617233333333
2021-08-01 03:30:00,0.4687448493333333
2021-08-01 04:00:00,0.4662214999999999
2021-08-01 04:30:00,0.4693738234482759
2021-08-01 05:00:00,0.458119557
2021-08-01 05:30:00,0.4524573853333333
2021-08-01 06:00:00,0.3864331113333333
2021-08-01 06:30:00,0.2834924753333333
2021-08-01 07:00:00,0.2195487661666666
2021-08-01 07:30:00,0.1781723201133333
2021-08-01 08:00:00,0.4231671144666666
2021-08-01 08:30:00,0.302603959
2021-08-01 09:00:00,0.5549708216666667
2021-08-01 09:30:00,0.2352328595
2021-08-01 10:00:00,0.6278749716666667
2021-08-01 10:30:00,0.1422957289333333
2021-08-01 11:00:00,-0.0316204656999999
2021-08-01 11:30:00,-0.0631627720666666
2021-08-01 12:00:00,-0.7802046494666667
2021-08-01 12:30:00,-0.982237721
2021-08-01 13:00:00,-0.9694596653
2021-08-01 13:30:00,-1.3582401536666666
2021-08-01 14:00:00,-1.3387203966666663
2021-08-01 14:30:00,-0.2953488745666667
2021-08-01 15:00:00,-0.0069382023399999
2021-08-01 15:30:00,-0.13963694949
2021-08-01 16:00:00,0.3960133227333333
2021-08-01 16:30:00,-0.0620108343166666
2021-08-01 17:00:00,0.1942644109333333
2021-08-01 17:30:00,0.4930212186666666
2021-08-01 18:00:00,0.7160261856666666
2021-08-01 18:30:00,0.8503953249999999
2021-08-01 19:00:00,0.902556063
2021-08-01 19:30:00,0.8890479363333333
2021-08-01 20:00:00,0.906138938
2021-08-01 20:30:00,0.896495581
2021-08-01 21:00:00,0.855810754
2021-08-01 21:30:00,0.780375659
2021-08-01 22:00:00,0.6906347066666666
2021-08-01 22:30:00,0.6203101534482759
2021-08-01 23:00:00,0.5938973679310344
2021-08-01 23:30:00,0.5661411779310345
2021-08-02 00:00:00,0.6045667163333334
2021-08-02 00:30:00,0.56683054
2021-08-02 01:00:00,0.5541949223333333
2021-08-02 01:30:00,0.5030687513333334
2021-08-02 02:00:00,0.4906970863333333
2021-08-02 02:30:00,0.4916387793333333
2021-08-02 03:00:00,0.491584025
2021-08-02 03:30:00,0.4762493666666667
2021-08-02 04:00:00,0.494114365
2021-08-02 04:30:00,0.4921008943333333
2021-08-02 05:00:00,0.524360693
2021-08-02 05:30:00,0.5202017236666667
2021-08-02 06:00:00,0.468921959
2021-08-02 06:30:00,0.343403351
2021-08-02 07:00:00,0.1613198398333333
2021-08-02 07:30:00,0.26430183585
2021-08-02 08:00:00,0.0073347170333333
2021-08-02 08:30:00,-0.4021853809333333
2021-08-02 09:00:00,-0.6354891044900001
2021-08-02 09:30:00,-0.2912113269666667
2021-08-02 10:00:00,-0.4436352201133333
2021-08-02 10:30:00,-0.803724914
2021-08-02 11:00:00,-0.5324244841379311
2021-08-02 11:30:00,-0.680532998
2021-08-02 12:00:00,-0.3974007073333333
