datetime,temperature,solar_irradiance,windspeed_north,windspeed_east,pressure,spec_humidity
2019-01-01 00:00:00,9.803155517578148,0.0,-1.7247345,2.818334,103188.06,0.006275695
2019-01-01 01:00:00,9.750024414062523,0.0,-1.916255,2.769821,103193.54,0.0062604486
2019-01-01 02:00:00,9.688958740234398,0.0,-2.1773572,2.6459064,103217.12,0.006251723
2019-01-01 03:00:00,9.591302490234398,0.0,-2.4808402,2.4154375,103222.695,0.006249886
2019-01-01 04:00:00,9.509179687500023,0.0,-2.770559,2.0226517,103211.14,0.006257483
2019-01-01 05:00:00,9.391320800781273,0.0,-2.9377043,1.52358,103216.74,0.006284827
2019-01-01 06:00:00,9.261651611328148,0.0,-2.9711711,1.1469867,103246.26,0.0062933285
2019-01-01 07:00:00,9.141107177734398,0.0,-2.9301882,0.95699275,103272.65,0.006245172
2019-01-01 08:00:00,9.016961669921898,5.3164062,-2.881571,0.89385104,103295.69,0.0061731455
2019-01-01 09:00:00,8.952416992187523,48.546875,-2.868384,1.0071564,103308.04,0.006200838
2019-01-01 10:00:00,9.241143798828148,117.0,-3.2919612,1.3227326,103311.914,0.0061381888
2019-01-01 11:00:00,9.351770019531273,168.625,-3.490823,1.4740295,103293.266,0.006089203
2019-01-01 12:00:00,9.368676757812523,172.125,-3.6620812,1.4702945,103258.62,0.0060600042
2019-01-01 13:00:00,9.356561279296898,139.9375,-3.8220766,1.3295325,103234.01,0.0060330466
2019-01-01 14:00:00,9.291253662109398,79.71875,-3.8630369,1.0706633,103238.95,0.0060119503
2019-01-01 15:00:00,9.193048095703148,28.09375,-3.5827465,0.76272285,103271.84,0.00606558
2019-01-01 16:00:00,9.131433105468773,0.7573242,-3.262717,0.58314097,103302.51,0.0061209947
2019-01-01 17:00:00,9.201348876953148,0.0,-3.1358943,0.50318295,103346.87,0.0062298123
2019-01-01 18:00:00,9.430566406250023,0.0,-3.0220883,0.4331259,103385.12,0.0063886596
2019-01-01 19:00:00,9.632501220703148,0.0,-2.9712815,0.32387033,103414.88,0.006564916
2019-01-01 20:00:00,9.809716796875023,0.0,-2.9171891,0.16904572,103432.25,0.0067042774
2019-01-01 21:00:00,9.876214599609398,0.0,-2.8972762,-0.084430605,103445.28,0.0068055633
2019-01-01 22:00:00,9.817102050781273,0.0,-2.8525145,-0.5650861,103455.055,0.006860859
2019-01-01 23:00:00,9.685632324218773,0.0,-2.5814772,-1.1647701,103471.89,0.006834859
2019-01-02 00:00:00,9.507684326171898,0.0,-2.092184,-1.7171578,103495.71,0.0067043602
2019-01-02 01:00:00,9.232080078125023,0.0,-1.5175505,-2.1825197,103524.2,0.006538331
2019-01-02 02:00:00,8.972131347656273,0.0,-0.94549745,-2.6346312,103568.81,0.0063639074
2019-01-02 03:00:00,8.716241455078148,0.0,-0.53438723,-3.15458,103591.875,0.006166711
2019-01-02 04:00:00,8.465417480468773,0.0,-0.14678395,-3.8198304,103585.08,0.0060317297
2019-01-02 05:00:00,8.205926513671898,0.0,0.3914327,-4.5235186,103583.234,0.005929727
2019-01-02 06:00:00,7.953759765625023,0.0,0.90453744,-5.0286236,103606.34,0.0058166394
2019-01-02 07:00:00,7.711175537109398,0.0,1.2676994,-5.2589355,103649.35,0.0056791953
2019-01-02 08:00:00,7.515771484375023,5.404297,1.5527049,-5.220635,103715.22,0.005488936
2019-01-02 09:00:00,7.386682128906273,44.609375,1.8544884,-5.2668214,103777.8,0.0053494433
2019-01-02 10:00:00,7.496453857421898,94.1875,2.0766788,-5.218927,103813.81,0.0052405302
2019-01-02 11:00:00,7.685052490234398,135.875,2.2662935,-5.074141,103815.21,0.0051488555
2019-01-02 12:00:00,7.804345703125023,149.0,2.3593035,-4.843223,103778.266,0.0050721075
2019-01-02 13:00:00,7.862207031250023,135.25,2.3296165,-4.617045,103721.945,0.0050201565
2019-01-02 14:00:00,7.790246582031273,99.15625,2.214807,-4.447139,103699.6,0.0049893516
2019-01-02 15:00:00,7.584619140625023,41.734375,1.9790319,-4.153267,103703.81,0.004983471
2019-01-02 16:00:00,7.105462646484398,1.4350586,1.8077354,-3.980084,103722.22,0.004880456
2019-01-02 17:00:00,6.571496582031273,0.0,1.8001089,-4.086521,103741.61,0.004786972
2019-01-02 18:00:00,6.377496337890648,0.0,1.7870544,-4.014549,103763.02,0.0046954304
2019-01-02 19:00:00,6.171014404296898,0.0,1.788153,-3.8024151,103780.234,0.0046173017
2019-01-02 20:00:00,6.009973144531273,0.0,1.8291239,-3.5537739,103777.76,0.004562095
2019-01-02 21:00:00,5.867608642578148,0.0,1.8314269,-3.2902646,103744.43,0.0045165066
2019-01-02 22:00:00,5.708642578125023,0.0,1.721799,-2.970766,103717.06,0.0044826264
2019-01-02 23:00:00,5.648614501953148,0.0,1.4766533,-2.605838,103695.016,0.0044389507
2019-01-03 00:00:00,5.676629638671898,0.0,1.2115755,-2.397302,103687.39,0.004423053
2019-01-03 01:00:00,5.768762207031273,0.0,1.1063902,-2.5015562,103664.99,0.0044483547
2019-01-03 02:00:00,5.802087402343773,0.0,1.1205499,-2.6471372,103655.42,0.0044742124
2019-01-03 03:00:00,5.819940185546898,0.0,1.0846741,-2.6734743,103640.03,0.004485227
2019-01-03 04:00:00,5.864129638671898,0.0,1.0004566,-2.7468302,103625.71,0.0044948296
2019-01-03 05:00:00,5.856408691406273,0.0,0.93028975,-2.8680382,103629.19,0.0045064464
2019-01-03 06:00:00,5.826470947265648,0.0,0.93297744,-3.0215752,103640.6,0.0045372793
2019-01-03 07:00:00,5.787072753906273,0.0,1.0835195,-3.1048179,103657.63,0.004552996
2019-01-03 08:00:00,5.778009033203148,8.71875,1.3815717,-3.078085,103683.06,0.0045573805
2019-01-03 09:00:00,5.975396728515648,70.21875,1.624923,-2.9022164,103682.94,0.0046762605
2019-01-03 10:00:00,6.633599853515648,137.375,1.8050652,-2.7721438,103677.97,0.0047568334
2019-01-03 11:00:00,7.134301757812523,177.625,1.8127036,-2.6744127,103659.26,0.0046465765
2019-01-03 12:00:00,7.167718505859398,193.0,1.4075387,-2.433753,103638.77,0.004572708
2019-01-03 13:00:00,7.292810058593773,191.375,0.71326256,-2.3941033,103632.305,0.004544684
2019-01-03 14:00:00,7.334191894531273,132.3125,-0.0689241,-2.6506405,103646.36,0.00460104
2019-01-03 15:00:00,7.305383300781273,52.46875,-0.45875502,-2.823594,103661.17,0.004793443
2019-01-03 16:00:00,6.847650146484398,1.6235352,-0.36052454,-3.3406978,103662.81,0.004720627
2019-01-03 17:00:00,6.454858398437523,0.0,-0.01991558,-3.7504632,103653.64,0.004702325
2019-01-03 18:00:00,6.278802490234398,0.0,0.37198627,-3.891811,103657.695,0.004633456
2019-01-03 19:00:00,6.090142822265648,0.0,0.6637927,-3.8673434,103659.94,0.0045462535
2019-01-03 20:00:00,5.891687011718773,0.0,0.86540425,-3.8125725,103663.42,0.0044865943
2019-01-03 21:00:00,5.769097900390648,0.0,1.1615262,-3.6978083,103651.0,0.0044466006
2019-01-03 22:00:00,5.662530517578148,0.0,1.5691972,-3.4602306,103638.7,0.0044276486
2019-01-03 23:00:00,5.619042968750023,0.0,1.8931679,-3.1164312,103629.24,0.004446105
2019-01-04 00:00:00,5.685479736328148,0.0,2.011294,-2.784037,103641.22,0.004477074
2019-01-04 01:00:00,5.824060058593773,0.0,2.037429,-2.2712944,103649.92,0.004492149
2019-01-04 02:00:00,6.057153320312523,0.0,1.973333,-1.5089494,103630.95,0.0044508483
2019-01-04 03:00:00,6.337915039062523,0.0,1.6397598,-1.1808404,103597.76,0.0043702666
2019-01-04 04:00:00,6.583184814453148,0.0,1.0089153,-1.8164256,103591.31,0.0043866914
2019-01-04 05:00:00,6.457360839843773,0.0,0.5570383,-2.7726429,103613.07,0.0045077894
2019-01-04 06:00:00,6.188928222656273,0.0,0.8176564,-3.311771,103625.3,0.004598007
2019-01-04 07:00:00,6.133081054687523,0.0,1.399861,-3.0289924,103636.3,0.0045975293
2019-01-04 08:00:00,6.149835205078148,11.160156,1.7156563,-2.6525865,103657.79,0.0045486987
2019-01-04 09:00:00,6.267022705078148,72.84375,1.7796073,-2.480848,103690.07,0.0046629407
2019-01-04 10:00:00,6.876672363281273,135.5,2.0253553,-2.2842252,103713.66,0.0047075315
2019-01-04 11:00:00,7.351953125000023,184.1875,2.3682144,-1.867946,103672.89,0.0046219733
2019-01-04 12:00:00,7.598901367187523,204.625,2.50714,-1.5394481,103631.25,0.0045653367
2019-01-04 13:00:00,7.708337402343773,176.1875,2.4559667,-1.4552588,103602.16,0.004555556
2019-01-04 14:00:00,7.709069824218773,121.21875,2.1787004,-1.3910676,103596.89,0.00457509
2019-01-04 15:00:00,7.553674316406273,56.296875,1.6144174,-1.3558962,103589.61,0.0046101594
2019-01-04 16:00:00,7.018151855468773,1.9296875,1.2999763,-1.7010236,103601.234,0.004473732
2019-01-04 17:00:00,6.624902343750023,0.0,1.2026099,-2.1483564,103633.72,0.0044434355
2019-01-04 18:00:00,6.391290283203148,0.0,1.212174,-2.4598622,103664.55,0.0043827356
2019-01-04 19:00:00,5.986901855468773,0.0,1.2441367,-2.561045,103672.1,0.004360579
2019-01-04 20:00:00,5.797906494140648,0.0,1.2820919,-2.559146,103669.414,0.00432055
2019-01-04 21:00:00,5.399743652343773,0.0,1.3578078,-2.409988,103655.04,0.0043029576
2019-01-04 22:00:00,5.111962890625023,0.0,1.4806087,-2.1854672,103639.164,0.0043031597
2019-01-04 23:00:00,4.973229980468773,0.0,1.595687,-2.0215406,103620.945,0.004300226
2019-01-05 00:00:00,4.851678466796898,0.0,1.6866004,-1.8924721,103610.87,0.0042951754
2019-01-05 01:00:00,4.748284912109398,0.0,1.7807639,-1.782639,103602.71,0.0042921505
2019-01-05 02:00:00,4.673822021484398,0.0,1.9056902,-1.6884837,103590.57,0.004295776
2019-01-05 03:00:00,4.614648437500023,0.0,2.069348,-1.5113333,103562.05,0.0043061594
2019-01-05 04:00:00,4.671777343750023,0.0,2.1904185,-1.1885152,103524.73,0.0043216236
2019-01-05 05:00:00,4.769006347656273,0.0,2.2193348,-0.78495705,103493.15,0.0043508275
2019-01-05 06:00:00,4.924829101562523,0.0,2.1742125,-0.38395512,103493.99,0.0043953103
2019-01-05 07:00:00,5.165399169921898,0.0,2.0886488,-0.031218886,103506.7,0.0044570626
2019-01-05 08:00:00,5.418542480468773,8.375,2.0460873,0.16306043,103526.02,0.0045463704
2019-01-05 09:00:00,5.697015380859398,55.984375,2.0708811,0.30951667,103541.43,0.004740102
2019-01-05 10:00:00,6.195184326171898,99.28125,2.398276,0.5316808,103535.586,0.004865326
2019-01-05 11:00:00,6.635461425781273,127.96875,2.6601894,0.9009338,103512.08,0.0049384176
2019-01-05 12:00:00,6.961145019531273,111.875,2.7399714,1.2336104,103465.76,0.005041266
2019-01-05 13:00:00,7.210717773437523,122.625,2.7301607,1.6026897,103419.42,0.005122778
2019-01-05 14:00:00,7.421502685546898,76.71875,2.5018795,1.9535296,103396.45,0.0051471214
2019-01-05 15:00:00,7.378228759765648,29.179688,1.9739165,2.1901402,103383.94,0.005183368
2019-01-05 16:00:00,7.140588378906273,0.92407227,1.5917726,2.451453,103381.55,0.005142889
2019-01-05 17:00:00,7.225579833984398,0.0,1.2906747,2.6199112,103402.67,0.0051274626
2019-01-05 18:00:00,7.252435302734398,0.0,1.0928863,2.7451792,103420.516,0.005146513
2019-01-05 19:00:00,7.306604003906273,0.0,0.9732913,2.8467984,103440.4,0.0051959795
2019-01-05 20:00:00,7.419793701171898,0.0,0.9785355,2.9324508,103444.46,0.0052892286
2019-01-05 21:00:00,7.584558105468773,0.0,1.0931176,2.9338384,103431.875,0.005374016
2019-01-05 22:00:00,7.649438476562523,0.0,1.2964339,2.8773708,103408.11,0.0054857526
2019-01-05 23:00:00,7.785485839843773,0.0,1.3913516,2.9531598,103383.3,0.0055868574
2019-01-06 00:00:00,7.972833251953148,0.0,1.3440878,3.157779,103348.445,0.005667415
2019-01-06 01:00:00,8.169152832031273,0.0,1.1912069,3.3850358,103336.805,0.0057331705
2019-01-06 02:00:00,8.328271484375023,0.0,0.9988777,3.5295825,103336.94,0.005778981
2019-01-06 03:00:00,8.412805175781273,0.0,0.7447342,3.597344,103324.69,0.0058037834
2019-01-06 04:00:00,8.471002197265648,0.0,0.3832441,3.5709722,103304.01,0.0058171744
2019-01-06 05:00:00,8.492486572265648,0.0,0.029281557,3.513086,103300.984,0.005840805
2019-01-06 06:00:00,8.543542480468773,0.0,-0.17999691,3.3156505,103309.73,0.0058645657
2019-01-06 07:00:00,8.614465332031273,0.0,-0.2244705,3.0488992,103323.99,0.0058829365
2019-01-06 08:00:00,8.693536376953148,1.8222656,-0.22788924,2.8658438,103358.26,0.005905264
2019-01-06 09:00:00,8.803491210937523,16.601562,-0.15942413,2.8055396,103366.445,0.005965822
2019-01-06 10:00:00,9.029565429687523,40.53125,0.034502983,2.7707348,103358.84,0.006059667
2019-01-06 11:00:00,9.332604980468773,66.0625,0.20130783,2.864869,103335.72,0.0061511435
2019-01-06 12:00:00,9.640679931640648,72.53125,0.17980802,3.1124344,103314.54,0.0061882706
2019-01-06 13:00:00,9.783044433593773,62.421875,0.01888913,3.2856488,103302.57,0.006210847
2019-01-06 14:00:00,9.797509765625023,40.703125,-0.13315421,3.2079592,103305.57,0.0062065437
2019-01-06 15:00:00,9.685937500000023,15.671875,-0.1837655,3.042608,103304.66,0.0061485665
2019-01-06 16:00:00,9.463555908203148,0.7077637,-0.2200635,2.9533696,103306.336,0.006071733
2019-01-06 17:00:00,9.313287353515648,0.0,-0.33733362,2.9137459,103309.11,0.0060273744
2019-01-06 18:00:00,9.195550537109398,0.0,-0.43947867,2.8616698,103321.016,0.006009878
2019-01-06 19:00:00,9.140527343750023,0.0,-0.29712096,2.720082,103336.89,0.005981085
2019-01-06 20:00:00,9.115991210937523,0.0,0.054885596,2.5736341,103332.984,0.0059431386
2019-01-06 21:00:00,9.174035644531273,0.0,0.44553512,2.5635002,103329.484,0.00593731
2019-01-06 22:00:00,9.175897216796898,0.0,0.7340108,2.6567159,103326.44,0.0059632612
2019-01-06 23:00:00,9.183435058593773,0.0,0.8874646,2.8282006,103323.66,0.0059895525
2019-01-07 00:00:00,9.213647460937523,0.0,0.9384136,3.0448675,103305.09,0.0060085035
2019-01-07 01:00:00,9.294091796875023,0.0,0.90734595,3.2739584,103304.445,0.0060502314
2019-01-07 02:00:00,9.404809570312523,0.0,0.7376224,3.5752578,103315.766,0.006111268
2019-01-07 03:00:00,9.503259277343773,0.0,0.35994458,3.9436188,103289.54,0.0061655906
2019-01-07 04:00:00,9.678460693359398,0.0,-0.03859365,4.200837,103248.97,0.006210992
2019-01-07 05:00:00,9.814233398437523,0.0,-0.17474312,4.287859,103217.37,0.006235624
2019-01-07 06:00:00,9.868127441406273,0.0,-0.09799826,4.4188166,103202.914,0.0062277843
2019-01-07 07:00:00,9.885827636718773,0.0,-0.0659107,4.6097517,103212.41,0.006255946
2019-01-07 08:00:00,9.969842529296898,5.4257812,-0.08085966,4.869116,103235.305,0.0063300184
2019-01-07 09:00:00,10.203302001953148,36.28125,0.21995234,5.249731,103232.33,0.0064957924
2019-01-07 10:00:00,10.558129882812523,72.4375,0.8161683,5.6649623,103205.43,0.0066654235
2019-01-07 11:00:00,10.733575439453148,115.84375,1.1407096,6.1879225,103148.625,0.0068160226
2019-01-07 12:00:00,10.769006347656273,151.75,0.7321521,6.955326,103083.53,0.0068578552
2019-01-07 13:00:00,10.796929931640648,112.09375,-0.10290885,7.697758,103026.65,0.0067967437
2019-01-07 14:00:00,10.681359863281273,66.3125,-0.65593266,7.7341275,102993.15,0.0067547187
2019-01-07 15:00:00,10.557336425781273,22.023438,-0.746055,7.395739,102968.336,0.006725943
2019-01-07 16:00:00,10.449212646484398,1.0083008,-0.52617586,7.042771,102934.836,0.0067596813
2019-01-07 17:00:00,10.346734619140648,0.0,-0.21617115,6.9436774,102910.914,0.0068522226
2019-01-07 18:00:00,10.330865478515648,0.0,-0.29546237,7.0798554,102909.35,0.00691058
2019-01-07 19:00:00,10.267846679687523,0.0,-0.5952649,7.355327,102904.44,0.0069901
2019-01-07 20:00:00,10.343957519531273,0.0,-0.800912,7.3140917,102894.57,0.0071136546
2019-01-07 21:00:00,10.436090087890648,0.0,-1.2483145,7.5131564,102865.35,0.007164746
2019-01-07 22:00:00,10.541772460937523,0.0,-1.8709658,7.429758,102832.445,0.0072252923
2019-01-07 23:00:00,10.587060546875023,0.0,-2.7016592,7.12736,102805.98,0.007284295
2019-01-08 00:00:00,10.567956542968773,0.0,-3.3859668,6.465718,102785.45,0.007361188
2019-01-08 01:00:00,10.600000000000023,0.0,-3.8297389,5.610441,102772.1,0.0073602353
2019-01-08 02:00:00,10.495721435546898,0.0,-4.602549,5.111347,102761.414,0.00715688
2019-01-08 03:00:00,10.334649658203148,0.0,-5.502716,4.5370173,102750.83,0.0067357286
2019-01-08 04:00:00,10.051873779296898,0.0,-5.967832,3.8430452,102729.586,0.006359767
2019-01-08 05:00:00,9.654260253906273,0.0,-5.9423556,3.1500368,102722.94,0.0060637235
2019-01-08 06:00:00,9.283410644531273,0.0,-5.967161,2.625353,102729.875,0.005905073
2019-01-08 07:00:00,9.168908691406273,0.0,-5.8824334,2.1830294,102767.34,0.005786642
2019-01-08 08:00:00,9.043420410156273,11.3359375,-5.6402216,1.9065787,102809.83,0.0057254
2019-01-08 09:00:00,9.074853515625023,73.9375,-5.675523,1.9534858,102830.74,0.0058052093
2019-01-08 10:00:00,9.476678466796898,151.125,-5.9883885,2.148785,102836.54,0.00584467
2019-01-08 11:00:00,9.693322753906273,216.8125,-6.2561774,2.2962527,102814.98,0.00583639
2019-01-08 12:00:00,9.699273681640648,254.4375,-6.518306,2.2763557,102779.01,0.0058282376
2019-01-08 13:00:00,9.633477783203148,241.0,-6.760268,1.9650936,102736.695,0.005793498
2019-01-08 14:00:00,9.499475097656273,170.5,-6.6606436,1.5535231,102722.37,0.0057301144
2019-01-08 15:00:00,9.289544677734398,70.09375,-6.074256,1.2831254,102711.61,0.005670668
2019-01-08 16:00:00,8.902032470703148,3.2617188,-5.4549494,1.1887653,102707.91,0.0055468655
2019-01-08 17:00:00,8.427148437500023,0.0,-5.337525,1.1641128,102707.7,0.0054977415
