datetime,temperature,solar_irradiance,windspeed_north,windspeed_east,pressure,spec_humidity
2019-01-01 00:00:00,7.068780517578148,0.0,-1.2407258,2.104467,102484.06,0.0057816915
2019-01-01 01:00:00,6.843774414062523,0.0,-1.4758253,2.0691373,102497.54,0.0057244836
2019-01-01 02:00:00,6.739739990234398,0.0,-1.583363,1.7377033,102529.12,0.0056356494
2019-01-01 03:00:00,6.339349365234398,0.0,-1.4356742,1.2899492,102542.695,0.0055136494
2019-01-01 04:00:00,5.719140625000023,0.0,-1.2422388,1.0514604,102531.14,0.005393454
2019-01-01 05:00:00,5.215539550781273,0.0,-1.098593,1.0245565,102528.74,0.0053464114
2019-01-01 06:00:00,5.111260986328148,0.0,-1.0491741,1.1831195,102534.26,0.0054235775
2019-01-01 07:00:00,5.584466552734398,0.0,-0.9624148,1.4316021,102552.65,0.0054746033
2019-01-01 08:00:00,5.762078857421898,11.441406,-0.9391883,1.7092807,102567.69,0.005492222
2019-01-01 09:00:00,6.177026367187523,51.171875,-1.2380128,2.4876251,102564.04,0.0058098314
2019-01-01 10:00:00,7.397393798828148,57.921875,-1.3307794,2.7172637,102559.914,0.006025655
2019-01-01 11:00:00,7.898645019531273,55.3125,-1.5987331,2.6820374,102541.266,0.0061788484
2019-01-01 12:00:00,8.243676757812523,61.0,-1.8583704,2.6197085,102506.62,0.006321311
2019-01-01 13:00:00,8.567498779296898,52.0625,-2.0593812,2.4164464,102490.01,0.006401165
2019-01-01 14:00:00,8.670159912109398,31.929688,-2.1872556,2.1331632,102502.95,0.0064296597
2019-01-01 15:00:00,8.575860595703148,9.441406,-2.2077465,1.8012971,102527.84,0.0064222543
2019-01-01 16:00:00,8.412683105468773,0.010639191,-2.3974826,1.3397328,102574.51,0.0064051896
2019-01-01 17:00:00,8.302911376953148,0.0,-2.3448787,0.66358334,102626.87,0.00635379
2019-01-01 18:00:00,8.090722656250023,0.0,-2.3961117,-0.06577546,102697.12,0.0061788512
2019-01-01 19:00:00,7.593438720703148,0.0,-2.3999925,-0.7435583,102758.88,0.005819143
2019-01-01 20:00:00,6.688623046875023,0.0,-1.8893571,-1.0236423,102808.25,0.005252785
2019-01-01 21:00:00,4.649652099609398,0.0,-1.6414168,-1.2062567,102853.28,0.0047875885
2019-01-01 22:00:00,2.9225708007812727,0.0,-1.7260497,-1.6234357,102895.055,0.004583485
2019-01-01 23:00:00,2.6582885742187727,0.0,-1.7975416,-2.3005123,102935.89,0.0045117084
2019-01-02 00:00:00,3.1697937011718977,0.0,-1.4654751,-2.3226266,102991.71,0.0044231713
2019-01-02 01:00:00,2.5055175781250227,0.0,-1.5300016,-2.4549806,103060.2,0.004289567
2019-01-02 02:00:00,2.3442016601562727,0.0,-1.3930683,-2.1580687,103120.81,0.0041227727
2019-01-02 03:00:00,1.4673400878906477,0.0,-1.5708252,-2.3059473,103151.875,0.0039866115
2019-01-02 04:00:00,1.3155151367187727,0.0,-1.2634832,-1.7348696,103161.08,0.0038029929
