datetime,temperature,solar_irradiance,windspeed_north,windspeed_east,pressure,spec_humidity
2019-01-01 00:00:00,7.732843017578148,0.0,-1.4000275,2.6493888,101972.06,0.005894225
2019-01-01 01:00:00,7.558618164062523,0.0,-1.4924269,2.46611,101985.54,0.005878979
2019-01-01 02:00:00,7.298333740234398,0.0,-1.5660291,2.140047,102009.12,0.0058931415
2019-01-01 03:00:00,6.942864990234398,0.0,-1.586309,1.8109453,102022.695,0.005931359
2019-01-01 04:00:00,6.816796875000023,0.0,-1.5103052,1.5665971,102011.14,0.0059484923
2019-01-01 05:00:00,6.807336425781273,0.0,-1.4191496,1.46108,102016.74,0.00590145
2019-01-01 06:00:00,6.709893798828148,0.0,-1.3700969,1.4692523,102030.26,0.0058222134
2019-01-01 07:00:00,6.610833740234398,0.0,-1.2993288,1.5224224,102056.65,0.0057282806
2019-01-01 08:00:00,6.455438232421898,6.1445312,-1.2336218,1.706351,102079.69,0.005761158
2019-01-01 09:00:00,6.962182617187523,44.984375,-1.353003,2.2053986,102092.04,0.0059586046
2019-01-01 10:00:00,7.711846923828148,91.53125,-1.5502619,2.6225371,102087.914,0.0061038565
2019-01-01 11:00:00,8.172082519531273,111.90625,-1.8096706,2.700592,102077.266,0.006136887
2019-01-01 12:00:00,8.427270507812523,89.0,-1.9828821,2.6284976,102042.62,0.0061534643
2019-01-01 13:00:00,8.512811279296898,54.3125,-2.015436,2.4271886,102018.01,0.006221874
2019-01-01 14:00:00,8.447503662109398,29.71875,-2.0173337,2.1956632,102022.95,0.0063018673
2019-01-01 15:00:00,8.349298095703148,8.785156,-2.0544262,1.9790314,102047.84,0.0063688485
2019-01-01 16:00:00,8.318933105468773,0.07495117,-2.231467,1.694225,102086.51,0.006428078
2019-01-01 17:00:00,8.369317626953148,0.0,-2.3458552,1.2656342,102130.87,0.006508285
2019-01-01 18:00:00,8.473535156250023,0.0,-2.391229,0.63942474,102177.12,0.0065641357
2019-01-01 19:00:00,8.519219970703148,0.0,-2.206633,-0.13223013,102214.88,0.0065115103
2019-01-01 20:00:00,8.184716796875023,0.0,-1.8751969,-0.7970798,102248.25,0.0062999194
2019-01-01 21:00:00,7.469964599609398,0.0,-1.509825,-1.2794989,102285.28,0.005916739
2019-01-01 22:00:00,6.207727050781273,0.0,-1.2497313,-1.7269514,102311.055,0.005514271
2019-01-01 23:00:00,5.107507324218773,0.0,-1.0147047,-2.2438717,102351.89,0.005192632
2019-01-02 00:00:00,4.449090576171898,0.0,-0.7174587,-2.7855172,102391.71,0.004974395
2019-01-02 01:00:00,4.130517578125023,0.0,-0.35165685,-2.8709962,102444.2,0.004781663
2019-01-02 02:00:00,3.4477172851562727,0.0,-0.13745302,-2.9197874,102504.81,0.004605332
2019-01-02 03:00:00,3.1259094238281477,0.0,0.025366187,-3.1916895,102535.875,0.004486337
2019-01-02 04:00:00,2.8316284179687727,0.0,0.14813793,-3.093268,102545.08,0.004338004
2019-01-02 05:00:00,2.2427307128906477,0.0,0.22883505,-3.2246902,102543.234,0.004205484
2019-01-02 06:00:00,1.9453369140625227,0.0,0.33446908,-2.8792095,102566.34,0.004031361
2019-01-02 07:00:00,0.9575134277343977,0.0,0.39025795,-3.110498,102601.35,0.0039740256
2019-01-02 08:00:00,1.2436767578125227,11.628906,0.44967756,-3.0214162,102659.22,0.0038962997
2019-01-02 09:00:00,1.2814575195312727,84.0,0.5996056,-3.2199466,102713.8,0.0039494494
2019-01-02 10:00:00,1.9144226074218977,174.5,0.73292863,-3.1974425,102749.81,0.004019827
2019-01-02 11:00:00,2.8159118652343977,236.0625,0.7992524,-2.9969926,102743.21,0.004090277
2019-01-02 12:00:00,3.5699707031250227,249.0625,0.85735023,-2.7631447,102698.266,0.0040478613
2019-01-02 13:00:00,4.370019531250023,217.0625,0.8183861,-2.50767,102641.945,0.0039367825
2019-01-02 14:00:00,4.426965332031273,143.875,0.61885977,-2.0496778,102619.6,0.0039975303
2019-01-02 15:00:00,3.8678222656250227,48.890625,0.4074987,-1.506294,102623.81,0.0039535025
2019-01-02 16:00:00,1.9238220214843977,0.48461914,0.37853625,-1.6319395,102634.22,0.0036759651
2019-01-02 17:00:00,1.1027465820312727,0.0,0.4003287,-1.7144511,102645.61,0.0036711732
2019-01-02 18:00:00,0.8071838378906477,0.0,0.4596619,-1.7176737,102659.02,0.0036749989
2019-01-02 19:00:00,0.6544128417968977,0.0,0.5358338,-1.6500714,102676.234,0.0036655345
2019-01-02 20:00:00,0.5070434570312727,0.0,0.6291727,-1.5596333,102665.76,0.0036484748
2019-01-02 21:00:00,0.30022583007814774,0.0,0.69544053,-1.4699521,102632.43,0.003617192
2019-01-02 22:00:00,0.05922851562502274,0.0,0.69518775,-1.3916645,102597.06,0.0035823581
2019-01-02 23:00:00,-0.06622924804685226,0.0,0.6292413,-1.2987092,102583.016,0.0035672921
2019-01-03 00:00:00,0.04332885742189774,0.0,0.49721998,-1.2703488,102583.39,0.003559978
2019-01-03 01:00:00,-0.04227294921872726,0.0,0.4176696,-1.3511655,102576.99,0.0035528545
2019-01-03 02:00:00,-0.38248291015622726,0.0,0.43329412,-1.4449887,102567.42,0.003546287
2019-01-03 03:00:00,-0.6878723144531023,0.0,0.4457581,-1.4898806,102560.03,0.0035344139
2019-01-03 04:00:00,-0.7598937988281023,0.0,0.4289233,-1.5144083,102545.71,0.0035258962
2019-01-03 05:00:00,-0.7803100585937273,0.0,0.40489915,-1.53796,102557.19,0.0035069957
2019-01-03 06:00:00,-0.7995056152343523,0.0,0.40880752,-1.5528252,102568.6,0.0034796542
2019-01-03 07:00:00,-0.8047241210937273,0.0,0.4685292,-1.5364584,102585.63,0.00345627
2019-01-03 08:00:00,-0.7171081542968523,12.691406,0.57444274,-1.4794523,102603.06,0.0034577942
2019-01-03 09:00:00,-0.05536499023435226,86.09375,0.65641713,-1.4256539,102602.94,0.0036520145
2019-01-03 10:00:00,1.6567932128906477,172.75,0.8304558,-1.8287846,102589.97,0.0038022057
2019-01-03 11:00:00,2.6723876953125227,227.625,0.7565512,-1.6861315,102571.26,0.0037644275
2019-01-03 12:00:00,3.6267028808593977,242.0625,0.460273,-1.3800421,102542.77,0.0036991425
2019-01-03 13:00:00,3.8924194335937727,212.1875,-0.041620225,-1.2520134,102544.305,0.003719756
2019-01-03 14:00:00,3.7853637695312727,143.125,-0.33238235,-1.0773984,102566.36,0.003932514
2019-01-03 15:00:00,2.8210083007812727,52.0625,-0.37135267,-1.3470317,102581.17,0.0036337748
2019-01-03 16:00:00,1.0434509277343977,0.5605469,-0.19841516,-1.6707759,102574.81,0.0034474717
2019-01-03 17:00:00,-0.0016845703124772626,0.0,0.026593208,-1.7807367,102557.64,0.0033833936
2019-01-03 18:00:00,-0.49085083007810226,0.0,0.2024306,-1.801967,102561.695,0.0033374126
2019-01-03 19:00:00,-0.8727478027343523,0.0,0.32742798,-1.8067966,102563.94,0.0033198283
2019-01-03 20:00:00,-1.1068481445312273,0.0,0.45390522,-1.7920648,102567.42,0.0033183433
2019-01-03 21:00:00,-1.2435363769531023,0.0,0.6242261,-1.7319878,102555.0,0.0033117281
2019-01-03 22:00:00,-1.3660339355468523,0.0,0.8294511,-1.6125743,102542.7,0.003302313
2019-01-03 23:00:00,-1.4144042968749773,0.0,0.947245,-1.5246345,102549.24,0.0033083719
