datetime,temperature,solar_irradiance,windspeed_north,windspeed_east,pressure,spec_humidity
2019-01-01 00:00:00,8.607843017578148,0.0,-1.6685822,2.2343497,102292.06,0.006075423
2019-01-01 01:00:00,8.546899414062523,0.0,-1.7553663,2.1863248,102297.54,0.0060315668
2019-01-01 02:00:00,8.425286865234398,0.0,-1.8570447,2.0331135,102313.12,0.005994231
2019-01-01 03:00:00,8.220208740234398,0.0,-1.973516,1.8011796,102318.695,0.0059962086
2019-01-01 04:00:00,8.083398437500023,0.0,-2.04302,1.4679643,102315.14,0.006001898
2019-01-01 05:00:00,7.953820800781273,0.0,-2.0685637,1.1563925,102312.74,0.005977744
2019-01-01 06:00:00,7.798760986328148,0.0,-2.069804,0.95655704,102334.26,0.0059595425
2019-01-01 07:00:00,7.773919677734398,0.0,-2.0537233,0.8730084,102360.65,0.0059361816
2019-01-01 08:00:00,7.731805419921898,6.345703,-2.0461218,0.8606479,102383.69,0.005917561
2019-01-01 09:00:00,7.844995117187523,55.046875,-2.3073487,1.0803986,102396.04,0.0060177324
2019-01-01 10:00:00,8.278253173828148,105.96875,-2.6298518,1.3276154,102391.914,0.006025655
2019-01-01 11:00:00,8.441613769531273,140.6875,-2.8160183,1.3534241,102373.266,0.0059881136
2019-01-01 12:00:00,8.478051757812523,161.5625,-2.9423547,1.2574039,102338.62,0.0059894323
2019-01-01 13:00:00,8.528436279296898,133.25,-3.0359437,1.1058997,102314.01,0.0059891776
2019-01-01 14:00:00,8.502191162109398,79.625,-2.981201,0.932968,102318.95,0.006010043
2019-01-01 15:00:00,8.411798095703148,27.179688,-2.7575512,0.780301,102351.84,0.0060693948
2019-01-01 16:00:00,8.256433105468773,0.59375,-2.5029514,0.6529652,102382.51,0.0060752183
2019-01-01 17:00:00,8.095880126953148,0.0,-2.5177302,0.68042904,102426.87,0.0061649624
2019-01-01 18:00:00,8.278222656250023,0.0,-2.5797055,0.6787314,102473.12,0.0062951995
2019-01-01 19:00:00,8.585626220703148,0.0,-2.5455003,0.52597296,102502.88,0.0064180503
2019-01-01 20:00:00,8.770654296875023,0.0,-2.4298844,0.30048493,102520.25,0.006509728
2019-01-01 21:00:00,8.841058349609398,0.0,-2.1629012,0.0032158792,102533.28,0.0064717773
2019-01-01 22:00:00,8.465539550781273,0.0,-2.0058348,-0.48476383,102543.055,0.006405003
2019-01-01 23:00:00,8.212976074218773,0.0,-1.7728834,-1.2282467,102567.89,0.006310338
2019-01-02 00:00:00,7.956903076171898,0.0,-1.4217739,-2.1556344,102599.71,0.0061321557
2019-01-02 01:00:00,7.485986328125023,0.0,-0.94870275,-2.728418,102644.2,0.0058955546
2019-01-02 02:00:00,7.075646972656273,0.0,-0.55938905,-3.0955687,102688.81,0.0056848912
2019-01-02 03:00:00,6.737725830078148,0.0,-0.4006592,-3.512002,102719.875,0.005516305
2019-01-02 04:00:00,6.440026855468773,0.0,-0.32561696,-3.9643617,102721.08,0.005377509
2019-01-02 05:00:00,6.112176513671898,0.0,-0.11345011,-4.263753,102727.234,0.0052259155
2019-01-02 06:00:00,5.798486328125023,0.0,0.09545541,-4.391905,102750.34,0.005076588
2019-01-02 07:00:00,5.512933349609398,0.0,0.2872306,-4.421045,102793.35,0.0049277
2019-01-02 08:00:00,5.252099609375023,9.847656,0.43478498,-4.2011037,102859.22,0.0047641434
2019-01-02 09:00:00,5.068322753906273,74.375,0.6025353,-4.1769776,102913.8,0.004706667
2019-01-02 10:00:00,5.297235107421898,151.8125,0.79664934,-4.18963,102949.81,0.0047217314
2019-01-02 11:00:00,5.784661865234398,212.75,0.98650825,-4.076094,102951.21,0.004670111
2019-01-02 12:00:00,6.120751953125023,235.0625,1.0614518,-3.8803322,102914.266,0.004614344
2019-01-02 13:00:00,6.217675781250023,211.125,1.0044212,-3.6404824,102857.945,0.0045757443
2019-01-02 14:00:00,6.083215332031273,140.8125,0.8544555,-3.3651075,102835.6,0.0045563835
2019-01-02 15:00:00,5.670556640625023,51.390625,0.612821,-2.7714307,102839.81,0.004529522
2019-01-02 16:00:00,4.486322021484398,1.2236328,0.53295517,-2.5904355,102858.22,0.0042948998
2019-01-02 17:00:00,3.7179809570312727,0.0,0.5569449,-2.6783183,102869.61,0.0041937865
2019-01-02 18:00:00,3.4946838378906477,0.0,0.60455936,-2.6639628,102891.02,0.0041327626
2019-01-02 19:00:00,3.3233581542968977,0.0,0.66632694,-2.5309308,102900.234,0.004094688
2019-01-02 20:00:00,3.1525512695312727,0.0,0.7536844,-2.3408833,102897.76,0.0040623695
2019-01-02 21:00:00,2.9262023925781477,0.0,0.81384873,-2.1369443,102864.43,0.004014874
2019-01-02 22:00:00,2.6637207031250227,0.0,0.81066626,-1.937563,102829.06,0.0039695497
2019-01-02 23:00:00,2.5255676269531477,0.0,0.7200616,-1.7552521,102815.016,0.0039392253
2019-01-03 00:00:00,2.5711608886718977,0.0,0.5480012,-1.6570675,102799.39,0.0039328644
2019-01-03 01:00:00,2.6628051757812727,0.0,0.4760192,-1.693939,102792.99,0.0039390926
2019-01-03 02:00:00,2.6311889648437727,0.0,0.5197199,-1.7740903,102783.42,0.0039706724
2019-01-03 03:00:00,2.7593322753906477,0.0,0.53731084,-1.8121462,102768.03,0.0039778724
2019-01-03 04:00:00,2.8433471679687727,0.0,0.48824948,-1.8591349,102761.71,0.0040084557
2019-01-03 05:00:00,3.0194641113281477,0.0,0.45299485,-1.9227257,102757.19,0.0040524974
